platform, song, url
spotify, "Happy Birthday Joseph, Josef, Josif, Josaph", https://open.spotify.com/track/28ONfiQqvKGxZWutEMRSGa
spotify, "Happy Birthday Joshua", https://open.spotify.com/track/5sLZ7xLp3xw9D9dVRHgFe0
spotify, "Happy Birthday Juan", https://open.spotify.com/track/6eYyxmVWx7zji59THjCiLh
spotify, "Happy Birthday Justin, Justyn, Justen, Juston, Jusstin, Justynne", https://open.spotify.com/track/2FNPwMCniMmfMUs4CGAhd5
spotify, "Happy Birthday Keith, Keath, Keth, Keyth", https://open.spotify.com/track/11BNgqYD4BQaF2oxJmPBOc
spotify, "Happy Birthday Kenneth, Kenith, Kennith", https://open.spotify.com/track/7nXesJG9jQmV38veZ2BDKx
spotify, "Happy Birthday Kevin, Kevyn, Keven, Kevan, Cevin, Keevin", https://open.spotify.com/track/3Xbb2pkqn7LQHXY7LreX3i
spotify, "Happy Birthday Kyle, Kyel, Kile, Kiel, Khyel, Kyeel", https://open.spotify.com/track/7gIyIcRYgJ5MB6rhfbNasF
spotify, "Happy Birthday Larry, Lari, Larrie, Larri, Larey", https://open.spotify.com/track/6fI6arIXlX0UeXIO5Z7Add
spotify, "Happy Birthday Lawrence, Laurence, Lorence", https://open.spotify.com/track/47sATDX77zvtWYea3Fd4UY
spotify, "Happy Birthday Logan, Loughan, Logann, Logen", https://open.spotify.com/track/1EHt7173NouaSX0ZjjgV8z
spotify, "Happy Birthday Mark, Marc, Marque, Marck", https://open.spotify.com/track/0LAvWv11yyOmuRPkp8TitN
spotify, "Happy Birthday Mason, Maison, Mayson, Maeson, Maesun, Masyn", https://open.spotify.com/track/28JFGGRHu3fTnq1eK74FkV
spotify, "Happy Birthday Matthew", https://open.spotify.com/track/4gp6epQumd8BqAHnbN8IVU
spotify, "Happy Birthday Michael, Micheal, Mikael, Micael, Mikhael, Michale", https://open.spotify.com/track/1O54BI3iXt6BZfSb6CX8Dm
spotify, "Happy Birthday Nicholas, Nicolas, Nickolas, Nikolas, Nicholis", https://open.spotify.com/track/6sxr9YghkLW1hyYegIUZJ4
spotify, "Happy Birthday Noah, Noa, Noha, Nowa", https://open.spotify.com/track/2nsMvWpzoFq5QiRcbOEQdH
spotify, "Happy Birthday Vol. 4 Extented Mix", https://open.spotify.com/track/2LaaY7ip8wqNiWiJ4POh91
spotify, "Happy Birthday Evelyn, Evelin, Evalyn, Evelynn, Evlyn, Evalin", https://open.spotify.com/track/5alhCkammHSoTMp8TVzzYo
spotify, "Happy Birthday Frances, Francis, Franzis, Francess, Fransis, Francees", https://open.spotify.com/track/4qU47X0RAVl5R1NXX9DmYc
spotify, "Happy Birthday Gloria, Gloriya, Glorria, Glorah, Glorya, Glorija", https://open.spotify.com/track/46XYhb54DS5wfJploc4uLk
spotify, "Happy Birthday Hannah, Hanna, Hana, Hanah, Hanuh", https://open.spotify.com/track/4WmsJCZTohJ2QoPZFOoS34
spotify, "Happy Birthday Heather, Hether, Heathir", https://open.spotify.com/track/34sq4JALqo41cSpq5JO6Ce
spotify, "Happy Birthday Helen, Helene, Helin, Hellene, Hellin, Hellen", https://open.spotify.com/track/1fxAZGCrMcJuPPOaaXFPAi
spotify, "Happy Birthday Isabella, Izabella, Isabela, Issabela, Isabellah, Ysabella", https://open.spotify.com/track/6XxXZfpBgEItgeC2dVHgNI
spotify, "Happy Birthday Jacqueline, Jacquelyn, Jaqueline, Jaquelyn, Jaklyn, Jacklyn", https://open.spotify.com/track/2msJTORPifqoYT2QxZ3iYN
spotify, "Happy Birthday Janet, Jannet, Janette, Jannette, Janit", https://open.spotify.com/track/3vpj4ME4hkSIQ1MZd6qhxZ
spotify, "Happy Birthday Janice, Janiece, Janisse, Janise, Janys", https://open.spotify.com/track/7IYV9oOhXePpUqJQd34LIc
spotify, "Happy Birthday Jean, Jeanne, Jeane, Jene, Gean, Geen, Gene", https://open.spotify.com/track/5Ycw9qR3tJ80TlHwyZkMQf
spotify, "Happy Birthday Jennifer, Jenifer, Jeniffer, Jennipher, Gennifer, Jenefer", https://open.spotify.com/track/1APYBvnfwZUWcrW1tS21SK
spotify, "Happy Birthday Jessica, Jessika, Jessicah, Jessicca, Jessyca, Jassica", https://open.spotify.com/track/3UxWFWr1QkprNIAqDzHmaC
spotify, "Happy Birthday Joan, Joanne, Joann", https://open.spotify.com/track/7p9NMAZ7wuvrNydm1Te9cz
spotify, "Happy Birthday Joyce", https://open.spotify.com/track/4iGV6PfOHFxngG0qPbqImp
spotify, "Happy Birthday Judith", https://open.spotify.com/track/7A8g3qPSqNMFeZdiimOukq
spotify, "Happy Birthday Judy, Judie, Judi, Juddey, Joodi, Joodie", https://open.spotify.com/track/49TqLmiKabKevMvhvEmL5F
spotify, "Happy Birthday Julia, Julaya", https://open.spotify.com/track/0YOTtnGXJVh2LET5rIkd5O
spotify, "Happy Birthday Julie, Juli, Jullie, Juulie, Juely, Juelye", https://open.spotify.com/track/40MDsuGswI2T2zm0VO9jX9
spotify, "Happy Birthday Karen, Karyn, Karin, Karren, Carin, Caryn", https://open.spotify.com/track/3qyqyKUXoVoUcvF4bgJ7bz
spotify, "Happy Birthday Katherine, Catherine, Kathryn, Katheryn, Cathryn, Katharine", https://open.spotify.com/track/5xGDKAcwuk06XN0C5jBUSA
spotify, "Happy Birthday Kathleen, Cathleen, Kathline", https://open.spotify.com/track/1s5K1xU9FrJolAPwk2w51B
spotify, "Happy Birthday Kayla, Kaila, Cayla, Kaela, Kailah, Kaayla", https://open.spotify.com/track/21a2Ms9ubWF1vPvjNrkYZs
spotify, "Happy Birthday Kelly, Kellie, Kelli, Kelee, Keley, Kellly", https://open.spotify.com/track/4uzLQE5xqf1PJ1n2Ec41NX
spotify, "Happy Birthday Kimberly, Kimberley, Kimberrly, Kimbrely, Kimberli, Kymberly", https://open.spotify.com/track/0RABBSjVliyzhIa01NWkQF
spotify, "Happy Birthday Laura, Lora, Lawra, Laurah", https://open.spotify.com/track/35gP6DvQLQZCmBLipRYHYR
spotify, "Happy Birthday Lauren, Loren, Lauryn, Laurin, Laureen", https://open.spotify.com/track/2iMWL67XyQbEOEkKc8Rbco
spotify, "Happy Birthday Linda, Lynda, Linde, Lenda, Lynde, Lynnda", https://open.spotify.com/track/5KhKoCltmYcmPfCgHmWDak
spotify, "Happy Birthday Lisa, Lysa, Leesa, Lissah, Lysah, Lyssa", https://open.spotify.com/track/3Aw12CxOae0oaplwMWThnd
spotify, "Happy Birthday Lori, Lorry, Lorie, Loree, Lorri, Lory, Laurie", https://open.spotify.com/track/3veDjjpaLIg0dFEVPCF6tA
spotify, "Happy Birthday Madison, Maddison, Madyson, Madisyn, Madysyn, Maddisyn", https://open.spotify.com/track/3fzosMEeExI46i1ZVYwyKa
spotify, "Happy Birthday Margaret, Margret, Margarett, Margeret, Margarit, Margaritt", https://open.spotify.com/track/4Xb0EVzNVw2hmFV4UsE4Si
spotify, "Happy Birthday Maria, Mariyah, Marria, Marya", https://open.spotify.com/track/6SvWv7lnI4hngmm9npBhYi
spotify, "Happy Birthday Marilyn, Marylin, Marilynn, Marylyn, Merilyn, Marelyn", https://open.spotify.com/track/1cZK8jyzFtgeoxTBGTyskF
spotify, "Happy Birthday Vol. 7 Extented Mix", https://open.spotify.com/track/7LdpvJiHKpln4TO2a7umtt
spotify, "Happy Birthday Addison, Addyson, Adyson, Addeson, Addisyn, Addisynn, Addysson, Adison.wav", https://open.spotify.com/track/5bkzXpke8kY8l28hzBLma0
spotify, "Happy Birthday Arianna, Aryanna, Ariana, Aryana, Arieanna, Ariyanna, Aaryana", https://open.spotify.com/track/1Xh987mDvytXMmRgYMRnc6
spotify, "Happy Birthday Aubrey, Aubree, Aubrie, Aubreigh, Aubri, Aubry, Aubery", https://open.spotify.com/track/3My5IrfRddzZLvUgLnu2qo
spotify, "Happy Birthday Bella, Bela", https://open.spotify.com/track/16ezR7Brm8dIBTS6JSaPj6
spotify, "Happy Birthday Brooklyn, Brookelyn, Brooklynn, Brooklin, Brooklyne", https://open.spotify.com/track/7iCjTsbMJ1vZKZBKWw2guC
spotify, "Happy Birthday Callie, Cali, Kallie, Cally, Kali, Kalli, Kallee, Kaly, Kalie", https://open.spotify.com/track/4qiOuGV8zRKoOBVNDGf0C5
spotify, "Happy Birthday Eleanor, Elinor, Eleanore, Ellinor, Elenore, Elynor", https://open.spotify.com/track/3nO8f54q3GfBfer6EBTicA
spotify, "Happy Birthday Elena, Elaina, Ilaina, Elayna, Elina, Elaynah", https://open.spotify.com/track/0QI7g0UrgP6D8OOzAt9vUg
spotify, "Happy Birthday Emilia, Emelia, Emelya, Emillia", https://open.spotify.com/track/3JsBVGzIxn3Pq25I4S34a1
spotify, "Happy Birthday Gabriella, Gabriela, Gabryella, Gabrila, Gabrela, Gabrella, Gabryela", https://open.spotify.com/track/0ZNxaM3OIN4Uhqgz3EPFWM
spotify, "Happy Birthday Hailey, Haley, Hayley, Haleigh, Hailie, Hailee, Hayleigh, Haylie", https://open.spotify.com/track/5QBTNDLvbGqg1f1W79oK8O
spotify, "Happy Birthday Isabelle, Isabel, Isobel, Isabell, Izabel, Ysabel, Ysabelle", https://open.spotify.com/track/2IWLmt5jjXQQkugeXfTWES
spotify, "Happy Birthday Isla, Aila, Islah, Eila, Islla, Iyla", https://open.spotify.com/track/4RTRfHnQIcxmfTkJnjJsS7
spotify, "Happy Birthday Kaylee, Kailey, Kayleigh, Kaley, Caylee, Kaleigh, Kailee, Kayley, Kailie", https://open.spotify.com/track/3prNiDpbqG8kNdXYdKUIyY
spotify, "Happy Birthday Kennedy, Kennedi, Kennedie, Kennadee, Kenedi, Kenadee, Kennidy", https://open.spotify.com/track/3Nd7GZ6eZCDMJUdT9TcWLr
spotify, "Happy Birthday Kinsley, Kynslee, Kinslee, Kinzley, Kynsley, Kinslie", https://open.spotify.com/track/5fQL4274BXb9K2dMAEAp5o
spotify, "Happy Birthday Leah, Lea, Lia, Liah, Leea, Leigha, Leya, Leeah", https://open.spotify.com/track/1k0xTp5q4oTuYvxEsixaGC
spotify, "Happy Birthday Lila", https://open.spotify.com/track/6CyvbedT8Js7qZmwDXMUGS
spotify, "Happy Birthday Liliana, Lilliana, Lilyana, Leeliana, Lilianna, Lillyanna, Lillianah, Liliyana", https://open.spotify.com/track/6jTA3ojX6vBDwBL1wCUWcK
spotify, "Happy Birthday Lillian, Lilliane, Lilianne, Liliann, Lillyan, Lillien", https://open.spotify.com/track/06KkDneIuR3es0rMuV489l
spotify, "Happy Birthday Mackenzie, McKenzie, Mckenzie, Mackenzi, Mackenzy, McKenzee", https://open.spotify.com/track/0CRrCeOTSKihO6rqMp7gDn
spotify, "Happy Birthday Martha", https://open.spotify.com/track/62tKQpe1Qm7gLGNaTlYBez
spotify, "Happy Birthday Nevaeh, Navaeh, Naveah, Neveah, Nevea, Nevayah", https://open.spotify.com/track/6iexjSSSe9vrmr7BmKj4iw
spotify, "Happy Birthday Nora, Norah, Noora, Noura, Naura", https://open.spotify.com/track/6tMzmlz5EClKOXqZYvBUip
spotify, "Happy Birthday Nova", https://open.spotify.com/track/2fNc3iMDAKBAHN3PabxgLS
spotify, "Happy Birthday Paisley, Paislee, Paislie, Paizley, Pazley, Pazlee", https://open.spotify.com/track/2d8LUwd5Nay9HtNUBLd03p
spotify, "Happy Birthday Patrick, Patric, Patrik", https://open.spotify.com/track/0MKT4GIMHZJPW9AKPY8wn9
spotify, "Happy Birthday Penelope, Penelopey, Pennelope, Penellope, Peneleope, Penelepee", https://open.spotify.com/track/779IhTCXes7VNwF94a3Eae
spotify, "Happy Birthday Peyton, Payton, Paeyton, Paiton, Peyten, Peighton", https://open.spotify.com/track/3GYZ8NF5yH96LLCo1cF2sn
spotify, "Happy Birthday Savannah, Savanna, Savana, Savanah, Savanaah, Savannha", https://open.spotify.com/track/7ncY3FpDL8cbzSfvvN9D0B
spotify, "Happy Birthday Skyler, Skylar, Schuyler, Skye, Skyllar, Skyller, Skyeler", https://open.spotify.com/track/6D9FFzMUU9ikg1tADbCFrp
spotify, "Happy Birthday Stella, Stela, Stellah, Stellla", https://open.spotify.com/track/1QdVkbFGWamegihpWDyWX9
spotify, "Happy Birthday Violet, Violett, Vyolet, Vyollet, Vyolett, Violette", https://open.spotify.com/track/1KucLogcCD6niqkVieLgiv
spotify, "Happy Birthday Virginia, Verginia, Virginnia, Virginea, Virginniya", https://open.spotify.com/track/4TB7RdcwoPcd6lViKpzdU5
spotify, "Happy Birthday Vol. 14 Extented Mix", https://open.spotify.com/track/28XSChH2LIMT8PtwqbvG2i
spotify, "Happy Birthday Adeline, Adelyn, Adalynn, Adelin, Adelynn, Adaline, Adelynne", https://open.spotify.com/track/1N9DZQvdgFlmMmUZPc8UiK
spotify, "Happy Birthday Alaina, Alayna, Alaynah, Alaynna, Alena", https://open.spotify.com/track/2p9ICxqwuyR86srY3a4vDs
spotify, "Happy Birthday Allison, Alyson, Alison, Allyson, Alisson, Alysson, Alicen", https://open.spotify.com/track/35ed45xMkdtHGFudC4eD08
spotify, "Happy Birthday Amaya, Alicen, Amaia, Amayah, Amaiya, Amiayah, Amajah", https://open.spotify.com/track/5YJZHOT0T3FvJcPvu52axo
spotify, "Happy Birthday Asher", https://open.spotify.com/track/5Vq2stqV9Kvw28flAN41D0
spotify, "Happy Birthday Claire, Clair, Clare, Clairr, Claere", https://open.spotify.com/track/0hhYzRJE9bkFSSxuGLr2zM
spotify, "Happy Birthday Cora, Kora, Corra", https://open.spotify.com/track/3s4avIyztG1eu9tKCKqbLE
spotify, "Happy Birthday Delilah, Dalila, Dalilah, Delila, Dalilla", https://open.spotify.com/track/7ngAcMJnCcv0wO4nfFf2Dj
spotify, "Happy Birthday Ezra, Esra, Ezrah, Ezzra, Ezzrah, Esrah", https://open.spotify.com/track/3vkoL1F7YgL2MU1a7SmNpN
spotify, "Happy Birthday Gianna, Jianna, Giana, Giannah, Jiana, Gihanna", https://open.spotify.com/track/0m0TqLjU2AJ35CN2uSjXvn
spotify, "Happy Birthday Isaac, Isaak, Issac, Izaak, Isac, Isak", https://open.spotify.com/track/4HcfQRfXJbP8coqthXbiie
spotify, "Happy Birthday Isaiah, Isiah, Isaia, Isaias, Isiaiah, Issiah", https://open.spotify.com/track/4f6X9pMddlqu14M9uXgwqU
spotify, "Happy Birthday Ivy, Ivie, Ivey, Ivyy, Ivi, Ivye", https://open.spotify.com/track/2pUGNqBnMwY4Su5OMGxiEO
spotify, "Happy Birthday Jayce, Jace, Jaice, Jayse", https://open.spotify.com/track/0wq8P4jBaKQQtwuARWQJTf
spotify, "Happy Birthday Josiah, Joziah, Josia, Josyiah, Josaiah, Joseah", https://open.spotify.com/track/1EgsjuwlC6seCeVHADSWNx
spotify, "Happy Birthday Julian, Julien, Julyan, Julyen, Giulian, Julyon", https://open.spotify.com/track/6NL62lLDFPnHqDAxGBaDFJ
spotify, "Happy Birthday Kylie, Kylee, Kiley, Kilee, Kyli, Kileigh", https://open.spotify.com/track/2ZbfInVFiRfbqY0hL488ih
spotify, "Happy Birthday Lelani, Leilani, Leelani, Lelanie, Lelanei, Lelanny", https://open.spotify.com/track/7gveDt9m5JveQbPtwv1bTo
spotify, "Happy Birthday Levi", https://open.spotify.com/track/1mphAd6WTzIyeEvCVg6eQ4
spotify, "Happy Birthday Lincoln, Linkin, Linken, Lyncon, Lincen, Lincon", https://open.spotify.com/track/6BqdXU1qaftsOV46YLN8pt
spotify, "Happy Birthday London, Lundon, Lundyn, Lunden, Loundon", https://open.spotify.com/track/0RDlLagw0Tq3gYZLzIfr0z
spotify, "Happy Birthday Luca, Luka, Lukah, Louka, Louca, Lukka", https://open.spotify.com/track/0EV4cSy20wm66DAleI5qi0
spotify, "Happy Birthday Lucy, Luci, Lucee, Lucie, Lucey, Luciee", https://open.spotify.com/track/5oQ8SerY1wUvnOJmPbyUja
spotify, "Happy Birthday Luke, Luciee, Luc, Louk, Luck, Luk, Lucque", https://open.spotify.com/track/1NaPxgczCMmgMaRJFU7llE
spotify, "Happy Birthday Makayla, Mikayla, Mckayla, Maikayla, McKaylah, Mykayla", https://open.spotify.com/track/09cQVvuixoFkvhvzv9vPmd
spotify, "Happy Birthday Melanie, Melany, Melani, Mellanie, Mellany, Melannie", https://open.spotify.com/track/5Fxy76FONVAGK7M0PYYyC6
spotify, "Happy Birthday Naomi, Nayomi, Nayomee, Naomie, Naoemi, Nayomie", https://open.spotify.com/track/18NQurpPPjPnZP4s9tBFTr
spotify, "Happy Birthday Nyla, Nylah, Nilea, Nyela, Nyala, Nyleah", https://open.spotify.com/track/7JHQyWrNs6z3p1aBXvtTQO
spotify, "Happy Birthday Owen, Owain, Owin, Owan", https://open.spotify.com/track/4at6uHevdgQI2g1aypG18p
spotify, "Happy Birthday Serenity, Sarenity, Sernity, Serenitee, Sereniti, Serenitie", https://open.spotify.com/track/26tz86SnZrBg4NyvZybuLs
spotify, "Happy Birthday Sophie, Sofie, Sofi, Sofee, Sophy, Soffie", https://open.spotify.com/track/20AT3h2iJrVPwadntuI7Zn
spotify, "Happy Birthday Willow, Willo, Willough, Wilow, Willaugh, Wyllo", https://open.spotify.com/track/78GOTDGt0nLggs884MVeno
spotify, "Happy Birthday Wyatt, Wiyatt, Wiatt, Whyatt, Wiett, Wiyet", https://open.spotify.com/track/2znOn76m1v211EZyCuINyU
spotify, "Happy Birthday Zara, Zahra, Zarah, Zera, Zahrah, Zaira", https://open.spotify.com/track/5CctoObAOWokoMjFSPY5iy
spotify, "Happy Birthday Vol. 13 Extented Mix", https://open.spotify.com/track/2XEmSZu3DNR2SkXCh2xsXi
spotify, "Happy Birthday Abigail, Abigale, Abigayle, Abegail, Abbigail, Abagail", https://open.spotify.com/track/2Dpe0r5kRMxxSmLuGqeCIp
spotify, "Happy Birthday Alexis, Alexys, Alexus, Alexiss, Alekzis", https://open.spotify.com/track/6ShJ6qW7azwNjhr68nHNF6
spotify, "Happy Birthday Alice, Alyce, Alise, Alyse, Alys", https://open.spotify.com/track/38ZPnyZuAKXMkP6Vk4yM68
spotify, "Happy Birthday Amanda, Amandah, Amandaa", https://open.spotify.com/track/5CeqIkIaZVQ2pmdgXNcOcW
spotify, "Happy Birthday Amber", https://open.spotify.com/track/1GDx5MVWI8slaK8DUgOcxc
spotify, "Happy Birthday Amy, Amie, Aimee, Amee, Aymi", https://open.spotify.com/track/4nNCRA30yz6zlGjPJCIJR1
spotify, "Happy Birthday Andrea, Andreah, Andreea, Aundrea, Andriya, Andreyah", https://open.spotify.com/track/4uYafaTYp7K01cFEADZOdc
spotify, "Happy Birthday Angela, Angele, Angelah, Angelaa, Angella", https://open.spotify.com/track/5wWhP3UG1RH4TbkQIC7hFg
spotify, "Happy Birthday Ann", https://open.spotify.com/track/60QSfNHXCPWMzcVRVI2SEN
spotify, "Happy Birthday Anna, Ana, Annah, Anah", https://open.spotify.com/track/2rSeSxejQTImJDh5U2SIHn
spotify, "Happy Birthday Ashley, Ashlee, Ashleigh, Ashli, Ashly, Ashlie", https://open.spotify.com/track/1iVmI85X33x6jr0rHoGVJr
spotify, "Happy Birthday Barbara, Barbra", https://open.spotify.com/track/4j50k75QTwgQFJ0C4t5PzH
spotify, "Happy Birthday Betty, Betti, Bety, Beti", https://open.spotify.com/track/0IGEkh454SBhut0DDsVwgp
spotify, "Happy Birthday Beverly, Beverley, Bevverly, Bevarly, Bevurly", https://open.spotify.com/track/0k3XCgUz1u7l5tg0VY5pOV
spotify, "Happy Birthday Brenda, Brendah, Brendaa, Brendha", https://open.spotify.com/track/6xkzNwi1DcClnST92UdfXR
spotify, "Happy Birthday Brittany, Britney, Britnee, Brittni, Britny, Brittanee", https://open.spotify.com/track/1TpV1o8PcqpRVWkoUz0Zzo
spotify, "Happy Birthday Carol, Carole, Karol, Carrol, Karel, Karrol", https://open.spotify.com/track/59v3R9Ymg0e0oc1K48w82Z
spotify, "Happy Birthday Carolyn, Carolin, Carolynn, Carolyne, Karolyn, Karolynn", https://open.spotify.com/track/1uXkgC1iHrEvR2ePgjTQVc
spotify, "Happy Birthday Charlotte, Charlott, Charlote, Charlette, Charlot, Charloette", https://open.spotify.com/track/2gLVePAe2O3JZCcwwnQpTz
spotify, "Happy Birthday Cheryl, Sheryl, Cherryl, Sherryl, Sheril, Cheral, Cheryll", https://open.spotify.com/track/1I2lj7EHgkfwSQmwTRYSDK
spotify, "Happy Birthday Christina, Kristina, Krystina, Cristina, Kristyna, Kristinah", https://open.spotify.com/track/5acC5U7Wz5Q4w7aHpcfOEy
spotify, "Happy Birthday Christine, Kristine, Krystine, Kristeen, Kristyne", https://open.spotify.com/track/4HmWzALppu0hqe1fgJr5Hl
spotify, "Happy Birthday Cynthia, Cynthea, Cyndia, Synthia, Cinthia, Cinthea", https://open.spotify.com/track/2w1cdRZL04O8q1xxom1gBJ
spotify, "Happy Birthday Danielle, Daniell, Danyelle, Dannielle, Daniele, Danniell", https://open.spotify.com/track/4SY7OM1dveLcaZhCnni7X8
spotify, "Happy Birthday Deborah", https://open.spotify.com/track/3x6q0oCpD4W6L0LJkS6PgC
spotify, "Happy Birthday Debra, Debbra, Debrah", https://open.spotify.com/track/3obCGenciAA9TdgqpV8Jmm
spotify, "Happy Birthday Denise, Deniece, Denyse, Denece, Denys, Denisse, Denice", https://open.spotify.com/track/58N8BjB7NcHsk7UsvK2od5
spotify, "Happy Birthday Diana, Dianna, Dyana, Dyanah, Dianah, Dyanna", https://open.spotify.com/track/3gtrLxprMDutdohqnxHvF9
spotify, "Happy Birthday Diane, Dianne, Diann, Dyan, Dyane", https://open.spotify.com/track/1Jnb5K4OO5rSm9QEqyNUei
spotify, "Happy Birthday Donna, Dona, Donnah, Donnahh", https://open.spotify.com/track/1A3IXdJUR5zU2YPZrKDNPE
spotify, "Happy Birthday Doris, Doriss, Dorys, Dorise, Dorice", https://open.spotify.com/track/1m3ADj9zpcIdUFUHHfSs8W
spotify, "Happy Birthday Dorothy, Dorothea, Dorothee, Dorothe, Dorothey, Dorothi", https://open.spotify.com/track/37LpXaHCFQRFAPUp4cBv77
spotify, "Happy Birthday Elizabeth, Elisabeth, Elizabethe, Elizebeth, Elizebet", https://open.spotify.com/track/7v3Cnmb9XT9NtFVdum5Rzy
spotify, "Happy Birthday Emily, Emilee, Emilie, Emmaleigh, Emaleigh, Emmalee", https://open.spotify.com/track/35MPAzHqaqDhcPncLBIZ7P
spotify, "Happy Birthday Emma, Ema, Emmah, Emmma", https://open.spotify.com/track/4IeBoAifg0k1NkW9duPfHh
spotify, "Happy Birthday Caleb, Kaleb, Kaaleb, Kayleb, Caelab, Kaelob", https://open.spotify.com/track/2u8XZvb0g4EWOTFM630gSK
spotify, "Happy Birthday Charlie, Charley, Charli, Charleigh, Charlee, Charly", https://open.spotify.com/track/6rYyzJg5EgHpKpjScncpf0
spotify, "Happy Birthday Ilan, Elan", https://open.spotify.com/track/1zw3BpCGcCqXUsbE5yqMZ5
spotify, "Happy Birthday Mateo", https://open.spotify.com/track/6NvXT0sROBAR7rgsmPbkAu
spotify, "Happy Birthday Nate, Nait, Nayt, Neight, Neighte, Naight", https://open.spotify.com/track/7zV9MV1Inv5VYFiN5S1iaX
spotify, "Happy Birthday Paul", https://open.spotify.com/track/67904C4yKUQzW2yA4Or8iE
spotify, "Happy Birthday Peter, Pieter, Piotr, Petre", https://open.spotify.com/track/1e29WNWcSnD9hVKfgxmMYl
spotify, "Happy Birthday Philip, Philipp, Filip", https://open.spotify.com/track/5gfrVaWhUUUNkaV9uWJh8d
spotify, "Happy Birthday Ralph, Ralf", https://open.spotify.com/track/0FevPXV0IuZdQ3IiGrAqWD
spotify, "Happy Birthday Randy, Randi, Randee, Randey, Randeigh", https://open.spotify.com/track/4OYWuggOeTXgKQ4KnL212p
spotify, "Happy Birthday Raymond, Raimond, Raymund, Reymond", https://open.spotify.com/track/6uzvhgvWfngaEFIdtGQW6l
spotify, "Happy Birthday Remy, Remi, Remmie, Remyee, Reme, Remmy", https://open.spotify.com/track/5gAYzCtfXnePPrj3JYZUqI
spotify, "Happy Birthday Richard", https://open.spotify.com/track/5VVWV3Tt1Nr2mCUEBpmDRn
spotify, "Happy Birthday Robert", https://open.spotify.com/track/4D3GHJWfdffhQN6rRMvq5z
spotify, "Happy Birthday Roger", https://open.spotify.com/track/07h6vbtyXSjEaFlnaD7gnz
spotify, "Happy Birthday Ronald", https://open.spotify.com/track/4cqBhenOYxDqLKUuz19zx8
spotify, "Happy Birthday Roy", https://open.spotify.com/track/3Bm6SSw2dzavjeJdu9X22B
spotify, "Happy Birthday Russell", https://open.spotify.com/track/5EGRJ0LThzGeNColgsObXL
spotify, "Happy Birthday Ryan, Rian, Ryen, Ryin, Rhyan", https://open.spotify.com/track/5Gq3IAPlaU0fmU9W4KwCgj
spotify, "Happy Birthday Samuel", https://open.spotify.com/track/2IbNGrq5TX2JSp09v1HF75
spotify, "Happy Birthday Scott", https://open.spotify.com/track/4ARb0cfX342YSyVjDD7drU
spotify, "Happy Birthday Sean, Shaun, Shawn, Shon", https://open.spotify.com/track/4G4cNt0oECKSSNAtbyerF9
